observed_on,time_observed_at,taxon_id,taxon_name,common_name,latitude,longitude,place_guess,description,user_login
2018-09-16,2018-09-16 12:52:00,8229,Cyanocitta cristata,Blue Jay,25.758411,-80.197083,"Coral Way, Miami, FL, USA",,joemdo
2018-10-13,2018-10-13 21:02:21,9083,Cardinalis cardinalis,Northern Cardinal,25.7236033333,-80.358155,"10050 SW 47th St, Miami, FL, US",,jobita64
2018-11-10,2018-11-10 19:37:00,9083,Cardinalis cardinalis,Northern Cardinal,25.400379,-80.234444,"Islandia, FL, USA",,joemdo
2018-10-23,2018-10-23 07:16:30,9083,Cardinalis cardinalis,Northern Cardinal,25.790630168,-80.3168388956,"7300 NW 19th St, Miami, FL, US",,roxanne7
2018-09-29,2018-09-29 14:04:00,9083,Cardinalis cardinalis,Northern Cardinal,25.7751501743,-80.3083203663,"Miami, FL, USA",,joemdo
2018-08-29,2018-08-29 23:10:00,9083,Cardinalis cardinalis,Northern Cardinal,25.773987,-80.309067,"Miami, FL, USA",,joemdo
2018-09-17,2018-09-17 13:07:54,9083,Cardinalis cardinalis,Northern Cardinal,25.7126213023,-80.283456895,"1501–1599 Scodella Ave, Coral Gables, FL, US",,vraldrich
2018-09-15,2018-09-15 15:47:00,9083,Cardinalis cardinalis,Northern Cardinal,25.5997138889,-80.4047472222,"Larry and Penny Thompson Park, Miami-Dade, Florida, United States",,plruiz
2018-09-15,2018-09-15 14:54:00,9083,Cardinalis cardinalis,Northern Cardinal,25.6016,-80.4064416667,"Larry and Penny Thompson Park, Miami-Dade, Florida, United States",,plruiz
2018-09-14,2018-09-14 15:11:10,9083,Cardinalis cardinalis,Northern Cardinal,25.7151533333,-80.2810666667,"University of Miami - Coral Gables Campus, Coral Gables, FL, US",,danielaosorio
2018-03-14,,9083,Cardinalis cardinalis,Northern Cardinal,25.3819,-80.61045,Everglades NP--Gumbo-Limbo Trail,,kevtolan
2018-09-12,2018-09-12 13:14:44,9083,Cardinalis cardinalis,Northern Cardinal,25.7237501979,-80.279875111,"Gifford Arboretum, Coral Gables, FL, US",,sofiairodriguez
2018-03-14,,9083,Cardinalis cardinalis,Northern Cardinal,25.3819,-80.61045,Everglades NP--Gumbo-Limbo Trail,,kevtolan
2018-09-01,2018-09-01 21:09:00,9083,Cardinalis cardinalis,Northern Cardinal,25.7872049722,-80.3200069722,"Miami-Dade County, FL, USA",,joemdo
2018-08-29,2018-08-29 16:46:00,9083,Cardinalis cardinalis,Northern Cardinal,25.6038255543,-80.312755268,"Palmetto Bay Village Center, Palmetto Bay, FL 33157, USA",,plruiz
2018-08-24,2018-08-24 19:49:32,9083,Cardinalis cardinalis,Northern Cardinal,25.7180283333,-80.2751083333,"University of Miami - Coral Gables Campus, Coral Gables, FL, US",,ricky43
2018-08-25,2018-08-25 13:34:00,9083,Cardinalis cardinalis,Northern Cardinal,25.758911,-80.196144,"Coral Way, Miami, FL, USA",,joemdo
2018-08-24,2018-08-24 20:27:00,9083,Cardinalis cardinalis,Northern Cardinal,25.7738894957,-80.3096169193,"Miami, FL, USA",,joemdo
2018-07-25,2018-07-25 20:01:26,9083,Cardinalis cardinalis,Northern Cardinal,25.6981063,-80.29197036,"6061 SW 79th St, South Miami, FL 33143, USA","Terrible photos, but this cardinal couple came to my bird feeder this afternoon. ",alexiszee
2018-07-23,2018-07-23 17:02:50,9083,Cardinalis cardinalis,Northern Cardinal,25.73683,-80.23542,"2515 Swanson Ave, Miami, FL, US","Not sure - not much of a tuft on its head
",aphaywood
2018-07-15,2018-07-15 16:32:00,9083,Cardinalis cardinalis,Northern Cardinal,25.6154589171,-80.3090378624,"Palmetto Bay, FL, USA",,bennypoo
2018-06-04,2018-06-04 11:06:00,9083,Cardinalis cardinalis,Northern Cardinal,25.81352,-80.2997333333,"Miami Springs, FL, USA",,anudibranchmom
2018-06-01,2018-06-01 21:49:00,9083,Cardinalis cardinalis,Northern Cardinal,25.63473642,-80.34019677,"Kendall, FL, USA",,joemdo
2018-06-03,2018-06-03 11:34:55,9083,Cardinalis cardinalis,Northern Cardinal,25.7161082027,-80.2859401024,"5830 SW 57th Ave, Miami, FL, US",,krissyfishy
2018-06-03,2018-06-03 11:34:59,9083,Cardinalis cardinalis,Northern Cardinal,25.7160666352,-80.2858669125,"5830 SW 57th Ave, Miami, FL, US",,phallon91
2018-05-03,2018-05-03 20:39:00,9083,Cardinalis cardinalis,Northern Cardinal,25.6668837923,-80.158996582,"Miami-Dade County, FL, USA",,alexb0000
2018-05-02,2018-05-02 15:42:00,9083,Cardinalis cardinalis,Northern Cardinal,25.7384292015,-80.3100156784,"Coral Terrace, FL, USA",,alexb0000
2018-05-15,2018-05-15 20:35:20,9083,Cardinalis cardinalis,Northern Cardinal,25.61530402,-80.30653174,"16701 SW 72nd Ave, Palmetto Bay, FL 33157, USA",Female,steph_thecnidarian
2018-05-05,2018-05-05 12:18:00,9083,Cardinalis cardinalis,Northern Cardinal,25.7892341971,-80.3191012145,"Miami-Dade County, FL, USA",,joemdo
2018-05-04,2018-05-04 13:44:00,9083,Cardinalis cardinalis,Northern Cardinal,25.5193094552,-80.363792628,"Miami-Dade County, FL, USA",,rockjetty
2018-04-29,2018-04-29 19:20:00,9083,Cardinalis cardinalis,Northern Cardinal,25.7221033333,-80.27776,"Coral Gables, FL, USA",,bennypoo
2018-11-21,2018-11-21 21:08:32,14886,Mimus polyglottos,Northern Mockingbird,25.7585,-80.3737716667,"Florida International University - Modesto A. Maidique Campus, Miami, FL, US",,lowellnoel
2018-11-20,2018-11-20 21:15:57,14886,Mimus polyglottos,Northern Mockingbird,25.7236133333,-80.3582,"10050 SW 47th St, Miami, FL, US",,jobita64
2018-11-20,2018-11-20 16:18:51,14886,Mimus polyglottos,Northern Mockingbird,25.8736589439,-80.3295442129,"Marti Junior High School, Hialeah, FL, US","Breanna Silva Brandon Sobalvarro Dilan Marin 
",josemartimasthsbirds
2018-11-19,2018-11-19 13:38:05,14886,Mimus polyglottos,Northern Mockingbird,25.8741376,-80.3302794,"5701 W 24th Ave, Hialeah, FL 33016, USA",Lia Tagle-Velit period 02,josemartimasthsbirds
2018-11-17,2018-11-17 21:32:00,14886,Mimus polyglottos,Northern Mockingbird,25.888338,-80.602715,"Miami-Dade County, FL, USA",,joemdo
2018-11-06,2018-11-06 20:22:00,14886,Mimus polyglottos,Northern Mockingbird,25.720093,-80.411148,"Kendale Lakes, FL, USA",,joemdo
2018-11-08,2018-11-08 16:43:25,14886,Mimus polyglottos,Northern Mockingbird,25.7155283333,-80.28283,"University of Miami - Coral Gables Campus, Coral Gables, FL, US",,sofiairodriguez
2018-11-07,2018-11-07 14:19:04,14886,Mimus polyglottos,Northern Mockingbird,25.8737258603,-80.3295662886,"Marti Junior High School, Hialeah, FL, US",,josemartimasthsbirds
2018-11-02,,14886,Mimus polyglottos,Northern Mockingbird,25.874222527,-80.3299311039,"Hialeah, FL, USA",Taken by Serina Arenicibia in the Jose Marti MAST Arboretum,josemartimasthsbirds
2018-11-02,,14886,Mimus polyglottos,Northern Mockingbird,25.8575963,-80.2781057,"Hialeah, FL, USA",,josemartimasthsbirds
2018-11-02,2018-11-02 14:09:16,14886,Mimus polyglottos,Northern Mockingbird,25.8738133333,-80.3297366667,"Miami-Dade County, US-FL, US",,josemartimasthsbirds
2018-11-02,2018-11-02 13:59:09,14886,Mimus polyglottos,Northern Mockingbird,25.873705,-80.3295966667,"Marti Junior High School, Hialeah, FL, US",,josemartimasthsbirds
2018-11-02,2018-11-02 14:05:51,14886,Mimus polyglottos,Northern Mockingbird,25.8737622332,-80.32964349,"Marti Junior High School, Hialeah, FL, US","Yairon vega, logan de Almagro
Picture through the binoculars",josemartimasthsbirds
2018-11-01,2018-11-01 16:09:54,14886,Mimus polyglottos,Northern Mockingbird,25.8736883333,-80.3297716667,"Marti Junior High School, Hialeah, FL, US","Observation made by group 1 period 5-Mizael, Michelle, Christian, Franklin
",josemartimasthsbirds
2018-11-01,2018-11-01 12:28:19,14886,Mimus polyglottos,Northern Mockingbird,25.8597512346,-80.29857371,"4141 W 8th Ave, Hialeah, FL 33012, USA",Carlos Gonzalez Rosa Camacho Osmel Vazquez Per.1,josemartimasthsbirds
2018-11-01,2018-11-01 12:25:50,14886,Mimus polyglottos,Northern Mockingbird,25.8738143044,-80.3297171742,"2290 W 56th St, Hialeah, FL 33016, USA","Period 1 Research
John Pena
Erick Perez
Giovanna Schiraldi
Natania Hare",josemartimasthsbirds
2018-11-01,2018-11-01 12:25:01,14886,Mimus polyglottos,Northern Mockingbird,25.87375,-80.3295966667,"Marti Junior High School, Hialeah, FL, US",Alex Santana Bruno Gouveia Branden Diaz Camila Alfonso Period 1,josemartimasthsbirds
2018-11-01,2018-11-01 12:24:16,14886,Mimus polyglottos,Northern Mockingbird,25.8740146738,-80.3294144199,"Marti Junior High School, Hialeah, FL, US","Manuel Bringas
Dania Brito
Osvaldo Monriquez
Britney Perez
Period 1
",josemartimasthsbirds
2018-11-01,2018-11-01 12:15:41,14886,Mimus polyglottos,Northern Mockingbird,25.87379822,-80.3295623,"5701 W 24th Ave, Hialeah, FL 33016, USA","Matthew Ambroise, Karen Perez, Chris Arriera",josemartimasthsbirds
2018-11-01,2018-11-01 12:16:47,14886,Mimus polyglottos,Northern Mockingbird,25.8737476683,-80.329551464,"Marti Junior High School, Hialeah, FL, US","Dania Brito
Britney Perez
Osvaldo Moneiquez 
Manuel Bringas 
Period 1",josemartimasthsbirds
2018-10-28,2018-10-28 19:18:00,14886,Mimus polyglottos,Northern Mockingbird,25.80313,-80.340357,"3000 NW 87th Ave, Doral, FL 33172, USA",,josemartimastms
2018-10-27,2018-10-27 18:48:00,14886,Mimus polyglottos,Northern Mockingbird,25.6940179,-80.3731046,"11395 SW 79th St, Miami, FL 33173, USA",,lisnel
2018-10-26,2018-10-26 16:47:00,14886,Mimus polyglottos,Northern Mockingbird,25.7676775742,-80.3881412864,"Tamiami, FL, USA",Paul Bell Middle School,joemdo
2018-10-25,2018-10-25 16:24:03,14886,Mimus polyglottos,Northern Mockingbird,25.8737866667,-80.3299033333,"Marti Junior High School, Hialeah, FL, US","Breanna Silva and Indira Singh 
",josemartimasthsbirds
2018-10-25,2018-10-25 16:31:26,14886,Mimus polyglottos,Northern Mockingbird,25.8742415547,-80.3297406075,"Marti Junior High School, Hialeah, FL, US",Ana Ortega period.5,josemartimasthsbirds
2018-10-25,2018-10-25 12:28:07,14886,Mimus polyglottos,Northern Mockingbird,25.8740074201,-80.3303343073,"Marti Junior High School, Hialeah, FL, US",Carlos Gonzalez Per.1,josemartimasthsbirds
2018-10-25,2018-10-25 12:28:20,14886,Mimus polyglottos,Northern Mockingbird,25.87377,-80.3295583333,"Marti Junior High School, Hialeah, FL, US",,andrewabad
2018-10-25,2018-10-25 12:28:05,14886,Mimus polyglottos,Northern Mockingbird,25.8737916667,-80.3295283333,"Marti Junior High School, Hialeah, FL, US",Erick Perez Period 1 (Kearns),erickperez
2018-10-25,2018-10-25 12:28:24,14886,Mimus polyglottos,Northern Mockingbird,25.87373502,-80.329552,"2290 W 56th St, Hialeah, FL 33016, USA",Matthew Ambroise Period 1,josemartimasthsbirds
2018-10-25,2018-10-25 12:28:29,14886,Mimus polyglottos,Northern Mockingbird,25.8737399835,-80.3295678278,"Marti Junior High School, Hialeah, FL, US",Alex Santana Period 1 Research,josemartimasthsbirds
2018-11-16,2018-11-17 04:23:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7584947767,-80.3798200289,"University Park, FL, USA",,mmach079
2018-10-07,2018-10-07 21:58:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7254149138,-80.320483631,"Olympia Heights, FL, USA",,joemdo
,,42076,Urocyon cinereoargenteus,Gray Fox,25.714742173,-80.2919402719,"6001 SW 60th Ave, South Miami, FL 33143, USA",,mkendi
2018-09-22,2018-09-22 17:01:16,42076,Urocyon cinereoargenteus,Gray Fox,25.7563083333,-80.25688,"1701–1705 Galiano St, Coral Gables, FL, US","Sad to see. I hope her pups make it without her. 
",javoner
2018-09-07,2018-09-07 20:11:22,42076,Urocyon cinereoargenteus,Gray Fox,25.7250003815,-80.3205566406,"Olympia Heights, FL, USA",Lots of stray cats around here.. I guess they get along with this fox,joemdo
2018-07-22,2018-07-23 01:07:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7759438328,-80.3173626983,"Miami-Dade County, FL, USA",I thought this was a dog barking until I saw it. There were two or three around.,joemdo
2018-07-06,2018-07-06 23:16:19,42076,Urocyon cinereoargenteus,Gray Fox,25.7548166667,-80.2569966667,"1921 Ponce de Leon Blvd, Coral Gables, FL, US","
",javoner
2018-05-07,2018-05-07 09:54:49,42076,Urocyon cinereoargenteus,Gray Fox,25.79152509,-80.31424299,"7300 NW 19th St, Miami, FL 33126, USA","No fox in photo, individual darted into shrubbery just before taking photo.  Black-tipped tail, definitely too small to be coyote. Not feral cat.",taktani
2018-04-26,2018-04-27 01:59:52,42076,Urocyon cinereoargenteus,Gray Fox,25.7760319208,-80.3265323862,"8044-8080 NW 7th St, Miami, FL 33126, USA",It was limping,joemdo
2018-04-13,2018-04-13 22:49:00,42076,Urocyon cinereoargenteus,Gray Fox,25.774660533,-80.3168686805,"Miami-Dade County, FL, USA",,joemdo
2018-03-13,2018-03-13 22:43:00,42076,Urocyon cinereoargenteus,Gray Fox,25.776386,-80.419863,doral fl,,joemdotrailcam
2018-03-03,2018-03-03 23:30:00,42076,Urocyon cinereoargenteus,Gray Fox,25.754674999,-80.3793102224,"University Park, FL, USA",,joemdo
2017-12-03,2017-12-03 23:16:52,42076,Urocyon cinereoargenteus,Gray Fox,25.7525463104,-80.3266601563,"8025 SW 19th St, Miami, FL 33155, USA",,raewe
2017-10-26,2017-10-26 23:31:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7549533486,-80.3798547108,"University Park, FL, USA","On a mound of mulch, this area was once forest but was cleared not that long ago by the University. Not sure what they need this part of the preserve for since they already made two fields in another part they cleared earlier on.",joemdo
2017-10-21,2017-10-21 11:46:00,42076,Urocyon cinereoargenteus,Gray Fox,25.737562,-80.308642,A. D. Barnes Park,,bennypoo
2016-06-14,2016-06-14 11:07:40,42076,Urocyon cinereoargenteus,Gray Fox,25.7582866667,-80.19722,"Simpson Park, Miami, FL, US",,andres_mora1986
2017-05-02,2017-05-02 14:59:42,42076,Urocyon cinereoargenteus,Gray Fox,25.9011448408,-80.163762448,"Enchanted Forest Park, North Miami, FL, US",,andres_mora1986
2017-09-21,2017-09-21 21:23:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7541043234,-80.3800025956,"University Park, FL, USA",Pretty sure this fox stole this mourning dove from a Cooper's hawk that flew off as the fox went towards the sound of a struggling bird (it was in the screened part of the garden),joemdo
2017-09-06,2017-09-06 23:38:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7546114342,-80.379643142,"University Park, FL, USA",In a recently bulldozed/cleared area,joemdo
2017-08-28,2017-08-28 23:33:00,42076,Urocyon cinereoargenteus,Gray Fox,25.754960512,-80.380108505,"University Park, FL, USA","Eating a brown anole. It was carrying it and then put it down. The anole made a run for it but the fox quickly picked it back up. It seemed to be holding it kind of gently, maybe taking it to some kits?",joemdo
2017-07-18,2017-07-18 17:57:00,42076,Urocyon cinereoargenteus,Gray Fox,25.5865649,-80.369839,"11222 Quail Roost Dr, Miami, FL 33157, USA",Fox ,tiffchichi
2017-07-27,2017-07-27 16:24:34,42076,Urocyon cinereoargenteus,Gray Fox,25.725062626,-80.361295491,"4598 Southwest 102nd Place Miami, FL 33165 USA",I discovered this critter hanging out in my yard one balmy afternoon.,everardo77
2017-04-18,2017-04-18 21:40:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7546766599,-80.3790611029,"University Park, FL, USA",I was wondering to myself if this fox had any sense of smell at all as I watched it from the trail in the pinelands habitat. I heard it moving around and just stood still as it came out onto the trail almost bumping into me and it freaked and ran away but not before turning around to give me a good look,joemdo
2017-04-09,2017-04-09 18:45:41,42076,Urocyon cinereoargenteus,Gray Fox,25.736175,-80.310523,ad barnes,,joemdo
2017-04-03,2017-04-03 23:22:56,42076,Urocyon cinereoargenteus,Gray Fox,25.754772,-80.379824,fiu nature preserve,,joemdo
2013-06-10,2013-06-10 07:05:00,42076,Urocyon cinereoargenteus,Gray Fox,25.7482489814,-80.271024406,"Coral Gables, FL, USA",,joemdo
2017-03-17,2017-03-18 00:50:03,42076,Urocyon cinereoargenteus,Gray Fox,25.7551065349,-80.3732813464,"Florida International University - Modesto A. Maidique Campus, Miami, FL, US",Screen grab from video. This fox wasn't very skittish as you can see...I was climbing a tree looking at a moth and he/she was right under me! After climbing down I followed him a bit and he didn't really mind me at all. It's spring break at FIU so maybe the less crowded campus let him/her move around more freely early on.,joemdo
2017-01-30,2017-01-31 00:00:16,42076,Urocyon cinereoargenteus,Gray Fox,25.7589883333,-80.3730866667,"Florida International University - Modesto A. Maidique Campus, Miami, FL, US",,lowellnoel
2016-10-04,2016-10-05 00:45:53,42076,Urocyon cinereoargenteus,Gray Fox,25.7538970502,-80.3800481972,"Florida International University, Miami, FL, US",,joemdo
2016-09-25,2016-09-25 21:28:30,42076,Urocyon cinereoargenteus,Gray Fox,25.6079210574,-80.3192741611,"17555 SW 79th Ave, Palmetto Bay, FL, US",,juddpatterson
